Date,IDXX_ROA,EW_ROA,COR_ROA,CNC_ROA,RMD_ROA,MTD_ROA,HUM_ROA,BIIB_ROA,DXCM_ROA,CAH_ROA,STE_ROA,WST_ROA,ZBH_ROA,COO_ROA,MRNA_ROA,WAT_ROA,MOH_ROA,BAX_ROA,HOLX_ROA,LH_ROA,DGX_ROA,ALGN_ROA,PODD_ROA,RVTY_ROA,VTRS_ROA,UHS_ROA,TECH_ROA,TFX_ROA,CTLT_ROA,INCY_ROA,CRL_ROA,SOLV_ROA,HSIC_ROA,DVA_ROA
2015-03-27,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-03-30,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-03-31,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-01,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-02,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-06,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-07,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-08,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-09,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-10,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-13,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-14,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-15,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-16,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-17,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
2015-04-20,13.9139573653387,25.9593534965594,0.157276084874233,5.72203302979514,15.0743447877316,16.2540495044485,5.11254735903722,22.4201366132346,-14.5880820579616,4.22527125552558,6.96555141956068,7.60781731661329,7.49506903353057,6.95773531410446,,11.5707085376801,1.67317455581117,3.60719843581661,0.62593555236654,7.16583611934649,5.83266932270916,16.0242266545944,-17.4543433354064,3.97322686515558,5.97244328548513,6.23864282019658,8.80614051093675,4.68255836289016,2.04221894943544,-6.64288449799505,7.27653277949852,,7.92415961891429,4.12717550047384
